JXQH,42.34196,-71.13163,773.25,122
OHQS,42.34735,-71.07572,8095.75,123
HIDN,42.34298,-71.1167,70,124
ISFE,42.39754,-70.9928,2407.25,125
HEZX,42.33586,-71.14037,775,126
JQHL,42.34929,-71.10036,974.25,127
YMWP,42.34045,-71.16738,23.5,128
KHRG,42.36137,-71.06203,280,129
BGKQ,42.35231,-71.06459,7738.5,130
YMQZ,42.20785,-71.00114,531.25,131
SXVJ,42.34117,-71.12408,317.75,132
VXDI,42.33491,-71.10426,335.5,133
KUCY,42.34262,-71.05696,10737.25,134
AHKK,42.33122,-71.1264,834.25,135
ATRI,42.33253,-71.1162,888.75,136
PGOU,42.35026,-71.10627,940.75,137
GGWV,42.35094,-71.11581,964.25,138
VUPA,42.34941,-71.10082,918.25,139
IPGV,42.36539,-71.10371,10677.5,140
OVQV,42.36117,-71.07063,12718.25,141
QIFF,42.32666,-71.16532,650,142
VFJB,42.33817,-71.15379,62,143
WSFR,42.35236,-71.0623,9675.25,144
KSMP,42.34082,-71.15002,108.25,145
FJLO,42.33697,-71.14898,36.25,146
QPCK,42.37379,-71.06968,8281.25,147
CUZO,42.34108,-71.12165,463.75,148
FFIC,42.34997,-71.07777,5250.5,149
XZXD,42.39674,-71.12182,4788,150
KYMH,42.33728,-71.13125,121,151
EKXQ,42.35521,-71.06094,11402,152
BTNO,42.32339,-71.21697,431,153
EVKD,42.33681,-71.14803,61.75,154
CQUJ,42.3492,-71.13063,281.75,155
ZXWY,42.34539,-71.10409,1000.5,156
GSVK,42.33386,-71.10569,223.75,157
MUWC,42.30009,-71.06175,2698.75,158
ULXR,42.30052,-71.11393,1498.25,159
FNEP,42.35971,-71.0594,3091.5,160
DYUJ,42.31057,-71.10758,3209.25,161
BKQG,42.34874,-71.1343,483.25,162
FDPA,42.37336,-71.11896,9134.5,163
GQJG,42.3502,-71.13116,571.25,164
MORW,42.34887,-71.14022,603,165
BAYT,42.3632,-71.05878,6733,166
KICR,42.32877,-71.11034,35,167
KPAE,42.34735,-71.08459,4094.5,168
AXNM,42.32313,-71.09959,4824.75,169
HNJC,42.32069,-71.05239,7157,170
CEHT,42.36267,-71.08507,12069.5,171
TVVU,42.3489,-71.09537,2298.75,172
YQRY,42.33739,-71.1462,587,173
SRTY,42.37077,-71.07717,711,174
JERA,42.34191,-71.11827,949.25,175
DTIA,42.33728,-71.09907,476,176
YPJR,42.42671,-71.07408,3029,177
VOME,42.34151,-71.08323,6838.25,178
NJGX,42.36912,-71.03953,5955.75,179
JCEU,42.33384,-71.1095,177.5,180
OARE,42.33614,-71.09883,592.75,181
BPSO,42.32991,-71.19277,578.25,182
GTPG,42.32122,-71.20628,489.75,183
UUZG,42.27528,-71.02958,5000,184
NCCB,42.36557,-71.06129,6279.75,185
SGYD,42.34047,-71.08881,679,186
ZOOH,42.43668,-71.0711,903.5,187
OYQC,42.38687,-71.00474,3379,188
ACQM,42.35223,-71.12395,700.75,189
ULZD,42.3564,-71.06242,10220.5,190
LJEG,42.34956,-71.14043,845.25,191
PRCM,42.3884,-71.11915,7129.5,192
EQCZ,42.34502,-71.08144,1288.25,193
PYRW,42.23339,-71.00715,1561.5,194
VEGC,42.25181,-71.00541,2875.75,195
SXNS,42.33536,-71.14873,698.25,196
JHIO,42.40784,-70.99253,1770.5,197
URYV,42.33706,-71.2522,44.5,198
HBNS,42.33166,-71.11027,111.75,199
WWKH,42.3314,-71.09551,5354,200
ZCNK,42.33669,-71.08811,6116.25,201
OANN,42.34566,-71.107,630.5,202
GQYO,42.34335,-71.11684,662,203
EVQE,42.31129,-71.05333,3261,204
CGOB,42.36786,-71.06714,1111.5,205
LDKR,42.29313,-71.06574,2086.75,206
CWYL,42.35231,-71.05514,12242.75,207
SYFX,42.33816,-71.15798,31.25,208
GAPE,42.3434,-71.117,662,209
KRPA,42.35898,-71.0576,6982.5,210
NQKL,42.31746,-71.10479,3970.25,211
BFRO,42.3905,-71.00687,2816.75,212
QVGE,42.38495,-71.07617,7519.25,213
BYJV,42.34155,-71.14673,368.25,214
JXTA,42.3417,-71.14656,171.5,215
VCNU,42.34269,-71.08506,883,216
FAJQ,42.3388,-71.14837,167.25,217
ITUR,42.34966,-71.06353,9343.75,218
VXOT,42.32587,-71.23039,391.25,219
ELHU,42.30153,-71.08517,313,220
DKUK,42.33929,-71.13526,228,221
ETNI,42.30028,-71.11444,233,222
AVKG,42.40237,-71.07708,5222.75,223
SLRZ,42.26651,-71.02033,4057.25,224
AAPF,42.41342,-70.99165,744.75,225
YTAS,42.37964,-71.0227,3876,226
XAMG,42.3339,-71.24039,346.75,227
QKZN,42.37426,-71.0304,4576.75,228
QIWM,42.39543,-71.14251,1704,229
CIIP,42.34897,-71.13722,405.25,230
FTML,42.33015,-71.05767,10140.5,231
PCGY,42.35979,-71.05347,6419.25,232
LVYG,42.3519,-71.07041,7283,233
RYWD,42.2845,-71.06381,1009,234
YQYT,42.3927,-71.07724,6425,235
RCZC,42.34196,-71.13163,773.25,236
ZGNL,42.34735,-71.07572,8095.75,237
MOEK,42.34298,-71.1167,70,238
VJSZ,42.39754,-70.9928,2407.25,239
ZSMZ,42.33586,-71.14037,775,240
BRES,42.34929,-71.10036,974.25,241
MJAN,42.34045,-71.16738,23.5,242
IMML,42.36137,-71.06203,280,243
RJID,42.35231,-71.06459,7738.5,244
DURE,42.20785,-71.00114,531.25,245
QYSY,42.34117,-71.12408,317.75,246
XIEB,42.33491,-71.10426,335.5,247
GFSQ,42.34262,-71.05696,10737.25,248
WCQW,42.33122,-71.1264,834.25,249
HOMY,42.33253,-71.1162,888.75,250
LYHK,42.35026,-71.10627,940.75,251
YOWF,42.35094,-71.11581,964.25,252
JDEI,42.34941,-71.10082,918.25,253
HJCG,42.36539,-71.10371,10677.5,254
ITKR,42.36117,-71.07063,12718.25,255
ZPUT,42.32666,-71.16532,650,256
JYJJ,42.33817,-71.15379,62,257
STJT,42.35236,-71.0623,9675.25,258
DJIA,42.34082,-71.15002,108.25,259
SPKO,42.33697,-71.14898,36.25,260
YFQW,42.37379,-71.06968,8281.25,261
JJGP,42.34108,-71.12165,463.75,262
SHUL,42.34997,-71.07777,5250.5,263
OVXS,42.39674,-71.12182,4788,264
GCSG,42.33728,-71.13125,121,265
ILRJ,42.35521,-71.06094,11402,266
DPJA,42.32339,-71.21697,431,267
EEUD,42.33681,-71.14803,61.75,268
IOPU,42.3492,-71.13063,281.75,269
FXNI,42.34539,-71.10409,1000.5,270
VUAN,42.33386,-71.10569,223.75,271
EMOU,42.30009,-71.06175,2698.75,272
USFA,42.30052,-71.11393,1498.25,273
HRAS,42.35971,-71.0594,3091.5,274
TJAL,42.31057,-71.10758,3209.25,275
NHNP,42.34874,-71.1343,483.25,276
ITXI,42.37336,-71.11896,9134.5,277
OEJQ,42.3502,-71.13116,571.25,278
YEOH,42.34887,-71.14022,603,279
IFQK,42.3632,-71.05878,6733,280
MZWY,42.32877,-71.11034,35,281
YHEA,42.34735,-71.08459,4094.5,282
CZKN,42.32313,-71.09959,4824.75,283
DKEC,42.32069,-71.05239,7157,284
GPOD,42.36267,-71.08507,12069.5,285
UZWW,42.3489,-71.09537,2298.75,286
DRRR,42.33739,-71.1462,587,287
TLUE,42.37077,-71.07717,711,288
YNNC,42.34191,-71.11827,949.25,289
RAZR,42.33728,-71.09907,476,290
LMHL,42.42671,-71.07408,3029,291
ERBX,42.34151,-71.08323,6838.25,292
BVXQ,42.36912,-71.03953,5955.75,293
HGRM,42.33384,-71.1095,177.5,294
HNHN,42.33614,-71.09883,592.75,295
IKOL,42.32991,-71.19277,578.25,296
PUBE,42.32122,-71.20628,489.75,297
NQUH,42.27528,-71.02958,5000,298
QHAZ,42.36557,-71.06129,6279.75,299
VOIR,42.34047,-71.08881,679,300
LGRC,42.43668,-71.0711,903.5,301
GDEM,42.38687,-71.00474,3379,302
ETWL,42.35223,-71.12395,700.75,303
AEBW,42.3564,-71.06242,10220.5,304
TREU,42.34956,-71.14043,845.25,305
VJHE,42.3884,-71.11915,7129.5,306
JIHW,42.34502,-71.08144,1288.25,307
LBMJ,42.23339,-71.00715,1561.5,308
IPFJ,42.25181,-71.00541,2875.75,309
UJHA,42.33536,-71.14873,698.25,310
ETQT,42.40784,-70.99253,1770.5,311
FNGR,42.33706,-71.2522,44.5,312
FFKA,42.33166,-71.11027,111.75,313
PMNF,42.3314,-71.09551,5354,314
WJOY,42.33669,-71.08811,6116.25,315
SAQY,42.34566,-71.107,630.5,316
TGNN,42.34335,-71.11684,662,317
SXAH,42.31129,-71.05333,3261,318
IHEA,42.36786,-71.06714,1111.5,319
GJGD,42.29313,-71.06574,2086.75,320
ALKC,42.35231,-71.05514,12242.75,321
JMQF,42.33816,-71.15798,31.25,322
BUZA,42.3434,-71.117,662,323
JIQC,42.35898,-71.0576,6982.5,324
QSDD,42.31746,-71.10479,3970.25,325
NWXN,42.3905,-71.00687,2816.75,326
INET,42.38495,-71.07617,7519.25,327
EYYJ,42.34155,-71.14673,368.25,328
QRYT,42.3417,-71.14656,171.5,329
WGAE,42.34269,-71.08506,883,330
FETW,42.3388,-71.14837,167.25,331
GRLB,42.34966,-71.06353,9343.75,332
BVDN,42.32587,-71.23039,391.25,333
QJGT,42.30153,-71.08517,313,334
AAXV,42.33929,-71.13526,228,335
NMYY,42.30028,-71.11444,233,336
URJO,42.40237,-71.07708,5222.75,337
XIAS,42.26651,-71.02033,4057.25,338
TBRO,42.41342,-70.99165,744.75,339
LLXR,42.37964,-71.0227,3876,340
BRKA,42.3339,-71.24039,346.75,341
PWUC,42.37426,-71.0304,4576.75,342
JSUD,42.39543,-71.14251,1704,343
BMXC,42.34897,-71.13722,405.25,344
TCJK,42.33015,-71.05767,10140.5,345
LTJA,42.35979,-71.05347,6419.25,346
RAXK,42.3519,-71.07041,7283,347
XCTN,42.2845,-71.06381,1009,348
SJTD,42.3927,-71.07724,6425,349
SDJL,42.34196,-71.13163,773.25,350
QBQS,42.34735,-71.07572,8095.75,351
KOEN,42.34298,-71.1167,70,352
EUJG,42.39754,-70.9928,2407.25,353
NKEC,42.33586,-71.14037,775,354
ENCB,42.34929,-71.10036,974.25,355
EKCQ,42.34045,-71.16738,23.5,356
RJNJ,42.36137,-71.06203,280,357
IIMW,42.35231,-71.06459,7738.5,358
DHOX,42.20785,-71.00114,531.25,359
PVRY,42.34117,-71.12408,317.75,360
RGBN,42.33491,-71.10426,335.5,361
GCAY,42.34262,-71.05696,10737.25,362
ZIOW,42.33122,-71.1264,834.25,363
PTTT,42.33253,-71.1162,888.75,364
NTMY,42.35026,-71.10627,940.75,365
XTAC,42.35094,-71.11581,964.25,366
FZME,42.34941,-71.10082,918.25,367
GIIQ,42.36539,-71.10371,10677.5,368
NLUR,42.36117,-71.07063,12718.25,369
SSVG,42.32666,-71.16532,650,370
HQYA,42.33817,-71.15379,62,371
QLNQ,42.35236,-71.0623,9675.25,372
FASA,42.34082,-71.15002,108.25,373
SASW,42.33697,-71.14898,36.25,374
MBYE,42.37379,-71.06968,8281.25,375
ZAUA,42.34108,-71.12165,463.75,376
DJBW,42.34997,-71.07777,5250.5,377
PWJP,42.39674,-71.12182,4788,378
NHZH,42.33728,-71.13125,121,379
DCQI,42.35521,-71.06094,11402,380
WSWW,42.32339,-71.21697,431,381
TCNB,42.33681,-71.14803,61.75,382
UMEO,42.3492,-71.13063,281.75,383
CLRU,42.34539,-71.10409,1000.5,384
CDOV,42.33386,-71.10569,223.75,385
PABA,42.30009,-71.06175,2698.75,386
BRPO,42.30052,-71.11393,1498.25,387
DMXN,42.35971,-71.0594,3091.5,388
FYTZ,42.31057,-71.10758,3209.25,389
ENUO,42.34874,-71.1343,483.25,390
IATD,42.37336,-71.11896,9134.5,391
BPWC,42.3502,-71.13116,571.25,392
EGXV,42.34887,-71.14022,603,393
QSXK,42.3632,-71.05878,6733,394
GZOE,42.32877,-71.11034,35,395
LGBT,42.34735,-71.08459,4094.5,396
WBYJ,42.32313,-71.09959,4824.75,397
XYJW,42.32069,-71.05239,7157,398
VDUV,42.36267,-71.08507,12069.5,399
BVYU,42.3489,-71.09537,2298.75,400
JUVL,42.33739,-71.1462,587,401
WHUJ,42.37077,-71.07717,711,402
MJUI,42.34191,-71.11827,949.25,403
SECB,42.33728,-71.09907,476,404
DFYH,42.42671,-71.07408,3029,405
DPCE,42.34151,-71.08323,6838.25,406
JBSF,42.36912,-71.03953,5955.75,407
EWJO,42.33384,-71.1095,177.5,408
MFIA,42.33614,-71.09883,592.75,409
BIKO,42.32991,-71.19277,578.25,410
QLTE,42.32122,-71.20628,489.75,411
ESSZ,42.27528,-71.02958,5000,412
BJXG,42.36557,-71.06129,6279.75,413
ZJGD,42.34047,-71.08881,679,414
SJJV,42.43668,-71.0711,903.5,415
LCRS,42.38687,-71.00474,3379,416
KVLA,42.35223,-71.12395,700.75,417
RXLF,42.3564,-71.06242,10220.5,418
VLWC,42.34956,-71.14043,845.25,419
TLBS,42.3884,-71.11915,7129.5,420
DQJP,42.34502,-71.08144,1288.25,421
LJRQ,42.23339,-71.00715,1561.5,422
QDJT,42.25181,-71.00541,2875.75,423
TTTF,42.33536,-71.14873,698.25,424
CVOW,42.40784,-70.99253,1770.5,425
KKFI,42.33706,-71.2522,44.5,426
DQCB,42.33166,-71.11027,111.75,427
ADQU,42.3314,-71.09551,5354,428
JADC,42.33669,-71.08811,6116.25,429
AVTK,42.34566,-71.107,630.5,430
QAHT,42.34335,-71.11684,662,431
RJWY,42.31129,-71.05333,3261,432
VFQW,42.36786,-71.06714,1111.5,433
BHUN,42.29313,-71.06574,2086.75,434
RSGX,42.35231,-71.05514,12242.75,435
QTAV,42.33816,-71.15798,31.25,436
VKCF,42.3434,-71.117,662,437
UBUD,42.35898,-71.0576,6982.5,438
NBPB,42.31746,-71.10479,3970.25,439
JIEV,42.3905,-71.00687,2816.75,440
VRNC,42.38495,-71.07617,7519.25,441
PMIC,42.34155,-71.14673,368.25,442
JOIE,42.3417,-71.14656,171.5,443
TTFP,42.34269,-71.08506,883,444
WFYG,42.3388,-71.14837,167.25,445
SJOO,42.34966,-71.06353,9343.75,446
GYEI,42.32587,-71.23039,391.25,447
TSEX,42.30153,-71.08517,313,448
MEEA,42.33929,-71.13526,228,449
KFTE,42.30028,-71.11444,233,450
XRCL,42.40237,-71.07708,5222.75,451
JYGM,42.26651,-71.02033,4057.25,452
NZMY,42.41342,-70.99165,744.75,453
YPQN,42.37964,-71.0227,3876,454
BMYF,42.3339,-71.24039,346.75,455
WVGE,42.37426,-71.0304,4576.75,456
UCQX,42.39543,-71.14251,1704,457
WDOG,42.34897,-71.13722,405.25,458
UUVY,42.33015,-71.05767,10140.5,459
ATMN,42.35979,-71.05347,6419.25,460
TDPT,42.3519,-71.07041,7283,461
PLUP,42.2845,-71.06381,1009,462
KJJB,42.3927,-71.07724,6425,463
GZEW,42.34196,-71.13163,773.25,464
KCYN,42.34735,-71.07572,8095.75,465
HPJM,42.34298,-71.1167,70,466
LFBU,42.39754,-70.9928,2407.25,467
WEFX,42.33586,-71.14037,775,468
VFAM,42.34929,-71.10036,974.25,469
ERPB,42.34045,-71.16738,23.5,470
QSWD,42.36137,-71.06203,280,471
POMV,42.35231,-71.06459,7738.5,472
WXVU,42.20785,-71.00114,531.25,473
SPGH,42.34117,-71.12408,317.75,474
VYTU,42.33491,-71.10426,335.5,475
JAJH,42.34262,-71.05696,10737.25,476
RZKO,42.33122,-71.1264,834.25,477
SJCA,42.33253,-71.1162,888.75,478
AZMK,42.35026,-71.10627,940.75,479
FSAN,42.35094,-71.11581,964.25,480
MXQR,42.34941,-71.10082,918.25,481
FFQC,42.36539,-71.10371,10677.5,482
VPZS,42.36117,-71.07063,12718.25,483
FMSM,42.32666,-71.16532,650,484
BZLR,42.33817,-71.15379,62,485
FMXJ,42.35236,-71.0623,9675.25,486
GLWK,42.34082,-71.15002,108.25,487
ZBXZ,42.33697,-71.14898,36.25,488
OHHX,42.37379,-71.06968,8281.25,489
FJBI,42.34108,-71.12165,463.75,490
LJDP,42.34997,-71.07777,5250.5,491
FBNV,42.39674,-71.12182,4788,492
RHRJ,42.33728,-71.13125,121,493
IMIU,42.35521,-71.06094,11402,494
MTQX,42.32339,-71.21697,431,495
IOLL,42.33681,-71.14803,61.75,496
XIPY,42.3492,-71.13063,281.75,497
WDKF,42.34539,-71.10409,1000.5,498
XQNY,42.33386,-71.10569,223.75,499
TRXR,42.30009,-71.06175,2698.75,500
HRLM,42.30052,-71.11393,1498.25,501
DGFP,42.35971,-71.0594,3091.5,502
GFYW,42.31057,-71.10758,3209.25,503
PYJL,42.34874,-71.1343,483.25,504
JRRQ,42.37336,-71.11896,9134.5,505
NHQW,42.3502,-71.13116,571.25,506
AWYA,42.34887,-71.14022,603,507
SHRW,42.3632,-71.05878,6733,508
HPVV,42.32877,-71.11034,35,509
TWAC,42.34735,-71.08459,4094.5,510
LNFC,42.32313,-71.09959,4824.75,511
APHJ,42.32069,-71.05239,7157,512
ZTZR,42.36267,-71.08507,12069.5,513
GBYH,42.3489,-71.09537,2298.75,514
YOJZ,42.33739,-71.1462,587,515
RAQX,42.37077,-71.07717,711,516
HYZM,42.34191,-71.11827,949.25,517
HJIR,42.33728,-71.09907,476,518
YNLQ,42.42671,-71.07408,3029,519
ZCDG,42.34151,-71.08323,6838.25,520
TDBH,42.36912,-71.03953,5955.75,521
PMOQ,42.33384,-71.1095,177.5,522
MZCB,42.33614,-71.09883,592.75,523
NGVW,42.32991,-71.19277,578.25,524
NPXE,42.32122,-71.20628,489.75,525
QTAR,42.27528,-71.02958,5000,526
LIMV,42.36557,-71.06129,6279.75,527
LKPN,42.34047,-71.08881,679,528
GNIQ,42.43668,-71.0711,903.5,529
XWLT,42.38687,-71.00474,3379,530
WKDE,42.35223,-71.12395,700.75,531
GRCS,42.3564,-71.06242,10220.5,532
YHZE,42.34956,-71.14043,845.25,533
DKBN,42.3884,-71.11915,7129.5,534
CTCX,42.34502,-71.08144,1288.25,535
DYXS,42.23339,-71.00715,1561.5,536
DCVN,42.25181,-71.00541,2875.75,537
LFXY,42.33536,-71.14873,698.25,538
CMEQ,42.40784,-70.99253,1770.5,539
VIYC,42.33706,-71.2522,44.5,540
UBZT,42.33166,-71.11027,111.75,541
CBXN,42.3314,-71.09551,5354,542
XTEG,42.33669,-71.08811,6116.25,543
ALGV,42.34566,-71.107,630.5,544
EUIG,42.34335,-71.11684,662,545
KNTT,42.31129,-71.05333,3261,546
XXAP,42.36786,-71.06714,1111.5,547
DZQQ,42.29313,-71.06574,2086.75,548
QRRO,42.35231,-71.05514,12242.75,549
HRYW,42.33816,-71.15798,31.25,550
DUET,42.3434,-71.117,662,551
PHLI,42.35898,-71.0576,6982.5,552
NPEI,42.31746,-71.10479,3970.25,553
UFCH,42.3905,-71.00687,2816.75,554
XIZF,42.38495,-71.07617,7519.25,555
TQJL,42.34155,-71.14673,368.25,556
YXFY,42.3417,-71.14656,171.5,557
AVSB,42.34269,-71.08506,883,558
HPAD,42.3388,-71.14837,167.25,559
TVFG,42.34966,-71.06353,9343.75,560
VDGF,42.32587,-71.23039,391.25,561
KFXS,42.30153,-71.08517,313,562
PQNG,42.33929,-71.13526,228,563
AAOM,42.30028,-71.11444,233,564
ROWY,42.40237,-71.07708,5222.75,565
ZXRM,42.26651,-71.02033,4057.25,566
TVQZ,42.41342,-70.99165,744.75,567
HNGN,42.37964,-71.0227,3876,568
TOMR,42.3339,-71.24039,346.75,569
GACR,42.37426,-71.0304,4576.75,570
WTRJ,42.39543,-71.14251,1704,571
KJBH,42.34897,-71.13722,405.25,572
HDHI,42.33015,-71.05767,10140.5,573
KVQK,42.35979,-71.05347,6419.25,574
AEBR,42.3519,-71.07041,7283,575
YLOJ,42.2845,-71.06381,1009,576
EZRL,42.3927,-71.07724,6425,577
AGBJ,42.34196,-71.13163,773.25,578
KJIB,42.34735,-71.07572,8095.75,579
AHDM,42.34298,-71.1167,70,580
ZGKJ,42.39754,-70.9928,2407.25,581
KWJM,42.33586,-71.14037,775,582
NTUO,42.34929,-71.10036,974.25,583
EXSN,42.34045,-71.16738,23.5,584
WTWZ,42.36137,-71.06203,280,585
CAJP,42.35231,-71.06459,7738.5,586
ZMTB,42.20785,-71.00114,531.25,587
OMNE,42.34117,-71.12408,317.75,588
JXRS,42.33491,-71.10426,335.5,589
SZSC,42.34262,-71.05696,10737.25,590
RNFW,42.33122,-71.1264,834.25,591
DCTH,42.33253,-71.1162,888.75,592
XUWR,42.35026,-71.10627,940.75,593
LQTV,42.35094,-71.11581,964.25,594
LVGH,42.34941,-71.10082,918.25,595
SIUL,42.36539,-71.10371,10677.5,596
LIFP,42.36117,-71.07063,12718.25,597
ANPI,42.32666,-71.16532,650,598
TBFS,42.33817,-71.15379,62,599
XGWK,42.35236,-71.0623,9675.25,600
ASGD,42.34082,-71.15002,108.25,601
SBFO,42.33697,-71.14898,36.25,602
FPIY,42.37379,-71.06968,8281.25,603
LUKN,42.34108,-71.12165,463.75,604
XYOE,42.34997,-71.07777,5250.5,605
SWAH,42.39674,-71.12182,4788,606
NCKP,42.33728,-71.13125,121,607
RIHB,42.35521,-71.06094,11402,608
TTCS,42.32339,-71.21697,431,609
RVVU,42.33681,-71.14803,61.75,610
KMGZ,42.3492,-71.13063,281.75,611
OIZL,42.34539,-71.10409,1000.5,612
UZAT,42.33386,-71.10569,223.75,613
WPBK,42.30009,-71.06175,2698.75,614
NENI,42.30052,-71.11393,1498.25,615
ZMJQ,42.35971,-71.0594,3091.5,616
BBVU,42.31057,-71.10758,3209.25,617
JNHO,42.34874,-71.1343,483.25,618
ROZO,42.37336,-71.11896,9134.5,619
FPVG,42.3502,-71.13116,571.25,620
EDHX,42.34887,-71.14022,603,621
CEBG,42.3632,-71.05878,6733,622
AIXD,42.32877,-71.11034,35,623
NGLR,42.34735,-71.08459,4094.5,624
